frame,track_id,x,y,w,h,confidence,class_id,class_name,fps,video_width,video_height
265,95,1244,708,61,92,tensor(1),3,motorcycle,28,1920,1084
265,96,715,396,66,48,tensor(1),3,motorcycle,28,1920,1084
265,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
265,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
266,1,1343,750,83,109,tensor(1),3,motorcycle,28,1920,1084
266,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
266,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
266,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
266,7,756.78,313,31,34.78,tensor(1),3,motorcycle,28,1920,1084
266,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
266,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
266,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
266,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
266,54,1055,675,54,119,tensor(1),3,motorcycle,28,1920,1084
266,57,941,446,80,58,tensor(1),3,motorcycle,28,1920,1084
266,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
266,61,698,668,91,177,tensor(1),3,motorcycle,28,1920,1084
266,62,949,403,54,56,tensor(1),3,motorcycle,28,1920,1084
266,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
266,94,824,405,80,50,tensor(1),3,motorcycle,28,1920,1084
266,95,1244,709,61,90,tensor(1),3,motorcycle,28,1920,1084
266,96,716,396,65,48,tensor(1),3,motorcycle,28,1920,1084
266,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
266,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
267,1,1343,749,83,110,tensor(1),3,motorcycle,28,1920,1084
267,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
267,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
267,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
267,7,756.79,313,31,34.79,tensor(1),3,motorcycle,28,1920,1084
267,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
267,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
267,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
267,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
267,54,1055,658,59,130,tensor(1),3,motorcycle,28,1920,1084
267,57,957,442,85,61,tensor(1),3,motorcycle,28,1920,1084
267,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
267,61,682,673,97,192,tensor(1),3,motorcycle,28,1920,1084
267,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
267,94,804,400,87,56,tensor(1),3,motorcycle,28,1920,1084
267,95,1242,708,62,91,tensor(1),3,motorcycle,28,1920,1084
267,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
267,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
268,1,1343,749,83,110,tensor(1),3,motorcycle,28,1920,1084
268,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
268,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
268,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
268,7,756.81,313,31,34.81,tensor(1),3,motorcycle,28,1920,1084
268,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
268,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
268,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
268,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
268,54,1058,658,56,123,tensor(1),3,motorcycle,28,1920,1084
268,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
268,61,665,691,99,199,tensor(1),3,motorcycle,28,1920,1084
268,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
268,94,790,403,82,54,tensor(1),3,motorcycle,28,1920,1084
268,97,1054,489,40,67,tensor(1),3,motorcycle,28,1920,1084
268,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
268,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
269,1,1344,749,83,110,tensor(1),3,motorcycle,28,1920,1084
269,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
269,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
269,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
269,7,756.82,313,31,34.82,tensor(1),3,motorcycle,28,1920,1084
269,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
269,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
269,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
269,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
269,54,1061,668,51,109,tensor(1),3,motorcycle,28,1920,1084
269,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
269,61,657,714,93,188,tensor(1),3,motorcycle,28,1920,1084
269,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
269,94,781,403,82,54,tensor(1),3,motorcycle,28,1920,1084
269,98,352,914,117,166,tensor(1),3,motorcycle,28,1920,1084
269,99,878,435,63,52,tensor(1),3,motorcycle,28,1920,1084
269,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
269,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
270,1,1344,749,84,110,tensor(1),3,motorcycle,28,1920,1084
270,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
270,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
270,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
270,7,756.84,313,31,34.84,tensor(1),3,motorcycle,28,1920,1084
270,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
270,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
270,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
270,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
270,54,1064,670,49,103,tensor(1),3,motorcycle,28,1920,1084
270,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
270,61,640,707,104,210,tensor(1),3,motorcycle,28,1920,1084
270,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
270,94,775,404,78,52,tensor(1),3,motorcycle,28,1920,1084
270,99,878,435,64,52,tensor(1),3,motorcycle,28,1920,1084
270,100,1280,545,112,73,tensor(1),3,motorcycle,28,1920,1084
270,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
270,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
271,1,1344,749,84,110,tensor(1),3,motorcycle,28,1920,1084
271,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
271,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
271,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
271,7,756.85,313,31,34.85,tensor(1),3,motorcycle,28,1920,1084
271,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
271,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
271,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
271,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
271,54,1065,665,50,106,tensor(1),3,motorcycle,28,1920,1084
271,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
271,61,628,708,109,225,tensor(1),3,motorcycle,28,1920,1084
271,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
271,94,770,405,74,50,tensor(1),3,motorcycle,28,1920,1084
271,95,1239,708,62,89,tensor(1),3,motorcycle,28,1920,1084
271,99,869,430,73,58,tensor(1),3,motorcycle,28,1920,1084
271,100,1278,544,114,74,tensor(1),3,motorcycle,28,1920,1084
271,101,299,829,148,217,tensor(1),3,motorcycle,28,1920,1084
271,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
271,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
272,1,1343,748,84,111,tensor(1),3,motorcycle,28,1920,1084
272,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
272,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
272,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
272,7,756.86,313,31,34.86,tensor(1),3,motorcycle,28,1920,1084
272,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
272,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
272,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
272,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
272,54,1069,674,45,94,tensor(1),3,motorcycle,28,1920,1084
272,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
272,61,622,718,105,218,tensor(1),3,motorcycle,28,1920,1084
272,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
272,94,761,404,77,52,tensor(1),3,motorcycle,28,1920,1084
272,95,1239,708,62,89,tensor(1),3,motorcycle,28,1920,1084
272,99,864,428,75,60,tensor(1),3,motorcycle,28,1920,1084
272,100,1278,544,113,74,tensor(1),3,motorcycle,28,1920,1084
272,101,264,843,157,229,tensor(1),3,motorcycle,28,1920,1084
272,102,1022,618,47,66,tensor(1),3,motorcycle,28,1920,1084
272,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
272,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
273,1,1343,749,83,110,tensor(1),3,motorcycle,28,1920,1084
273,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
273,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
273,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
273,7,756.88,313,31,34.88,tensor(1),3,motorcycle,28,1920,1084
273,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
273,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
273,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
273,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
273,54,1071,682,42,84,tensor(1),3,motorcycle,28,1920,1084
273,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
273,61,612,722,108,227,tensor(1),3,motorcycle,28,1920,1084
273,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
273,94,760,403,73,50,tensor(1),3,motorcycle,28,1920,1084
273,95,1239,710,61,87,tensor(1),3,motorcycle,28,1920,1084
273,97,1050,487,45,68,tensor(1),3,motorcycle,28,1920,1084
273,99,861,426,77,63,tensor(1),3,motorcycle,28,1920,1084
273,100,1280,546,111,72,tensor(1),3,motorcycle,28,1920,1084
273,101,249,860,153,221,tensor(1),3,motorcycle,28,1920,1084
273,102,1023,619,46,64,tensor(1),3,motorcycle,28,1920,1084
273,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
273,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
274,1,1343,750,82,109,tensor(1),3,motorcycle,28,1920,1084
274,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
274,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
274,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
274,7,756.89,313,31,34.89,tensor(1),3,motorcycle,28,1920,1084
274,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
274,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
274,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
274,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
274,54,1072,685,41,81,tensor(1),3,motorcycle,28,1920,1084
274,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
274,61,608,721,110,232,tensor(1),3,motorcycle,28,1920,1084
274,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
274,94,762,403,69,49,tensor(1),3,motorcycle,28,1920,1084
274,95,1239,711,61,86,tensor(1),3,motorcycle,28,1920,1084
274,97,1050,486,45,69,tensor(1),3,motorcycle,28,1920,1084
274,99,859,426,78,63,tensor(1),3,motorcycle,28,1920,1084
274,100,1280,546,111,72,tensor(1),3,motorcycle,28,1920,1084
274,101,246,865,151,219,tensor(1),3,motorcycle,28,1920,1084
274,102,1023,619,46,64,tensor(1),3,motorcycle,28,1920,1084
274,103,568,396,85,58,tensor(1),3,motorcycle,28,1920,1084
274,104,616,703,71,143,tensor(1),3,motorcycle,28,1920,1084
274,105,1166,471,62,56,tensor(1),3,motorcycle,28,1920,1084
274,106,1048,437,89,68,tensor(1),3,motorcycle,28,1920,1084
274,107,622,768,95,186,tensor(1),3,motorcycle,28,1920,1084
274,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
274,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
275,1,1343,751,81,108,tensor(1),3,motorcycle,28,1920,1084
275,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
275,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
275,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
275,7,756.9,313,31,34.9,tensor(1),3,motorcycle,28,1920,1084
275,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
275,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
275,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
275,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
275,54,1073,686,41,78,tensor(1),3,motorcycle,28,1920,1084
275,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
275,61,604,749,107,227,tensor(1),3,motorcycle,28,1920,1084
275,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
275,94,744,399,74,53,tensor(1),3,motorcycle,28,1920,1084
275,99,855,425,80,64,tensor(1),3,motorcycle,28,1920,1084
275,100,1280,546,112,72,tensor(1),3,motorcycle,28,1920,1084
275,101,242,876,144,208,tensor(1),3,motorcycle,28,1920,1084
275,102,1023,619,46,64,tensor(1),3,motorcycle,28,1920,1084
275,103,563,397,84,57,tensor(1),3,motorcycle,28,1920,1084
275,104,606,711,80,163,tensor(1),3,motorcycle,28,1920,1084
275,105,1162,471,62,57,tensor(1),3,motorcycle,28,1920,1084
275,106,1064,442,84,63,tensor(1),3,motorcycle,28,1920,1084
275,107,625,768,71,139,tensor(1),3,motorcycle,28,1920,1084
275,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
275,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
276,1,1344,752,80,107,tensor(1),3,motorcycle,28,1920,1084
276,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
276,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
276,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
276,7,756.92,313,31,34.92,tensor(1),3,motorcycle,28,1920,1084
276,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
276,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
276,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
276,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
276,54,1072,679,44,81,tensor(1),3,motorcycle,28,1920,1084
276,57,1018,434,91,68,tensor(1),3,motorcycle,28,1920,1084
276,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
276,61,594,786,101,217,tensor(1),3,motorcycle,28,1920,1084
276,62,1001,396,55,53,tensor(1),3,motorcycle,28,1920,1084
276,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
276,94,730,400,76,54,tensor(1),3,motorcycle,28,1920,1084
276,99,845,417,89,73,tensor(1),3,motorcycle,28,1920,1084
276,100,1280,546,112,72,tensor(1),3,motorcycle,28,1920,1084
276,102,1022,613,49,70,tensor(1),3,motorcycle,28,1920,1084
276,103,546,397,84,57,tensor(1),3,motorcycle,28,1920,1084
276,104,593,729,88,181,tensor(1),3,motorcycle,28,1920,1084
276,105,1153,471,61,57,tensor(1),3,motorcycle,28,1920,1084
276,106,1077,442,81,61,tensor(1),3,motorcycle,28,1920,1084
276,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
276,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
277,1,1344,752,81,107,tensor(1),3,motorcycle,28,1920,1084
277,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
277,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
277,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
277,7,756.93,313,31,34.93,tensor(1),3,motorcycle,28,1920,1084
277,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
277,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
277,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
277,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
277,54,1074,677,44,81,tensor(1),3,motorcycle,28,1920,1084
277,57,1025,433,93,70,tensor(1),3,motorcycle,28,1920,1084
277,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
277,61,584,805,100,210,tensor(1),3,motorcycle,28,1920,1084
277,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
277,94,722,398,80,56,tensor(1),3,motorcycle,28,1920,1084
277,99,839,417,89,74,tensor(1),3,motorcycle,28,1920,1084
277,102,1019,605,55,78,tensor(1),3,motorcycle,28,1920,1084
277,103,532,395,86,58,tensor(1),3,motorcycle,28,1920,1084
277,104,593,781,77,154,tensor(1),3,motorcycle,28,1920,1084
277,105,1147,471,63,58,tensor(1),3,motorcycle,28,1920,1084
277,106,1089,442,76,57,tensor(1),3,motorcycle,28,1920,1084
277,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
277,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
278,1,1344,752,81,107,tensor(1),3,motorcycle,28,1920,1084
278,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
278,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
278,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
278,7,756.95,313,31,34.95,tensor(1),3,motorcycle,28,1920,1084
278,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
278,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
278,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
278,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
278,54,1074,676,46,82,tensor(1),3,motorcycle,28,1920,1084
278,57,1028,432,93,72,tensor(1),3,motorcycle,28,1920,1084
278,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
278,61,579,807,102,217,tensor(1),3,motorcycle,28,1920,1084
278,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
278,94,718,396,83,59,tensor(1),3,motorcycle,28,1920,1084
278,99,838,418,87,74,tensor(1),3,motorcycle,28,1920,1084
278,102,1009,571,77,111,tensor(1),3,motorcycle,28,1920,1084
278,103,527,394,88,59,tensor(1),3,motorcycle,28,1920,1084
278,104,594,800,71,140,tensor(1),3,motorcycle,28,1920,1084
278,105,1145,471,64,58,tensor(1),3,motorcycle,28,1920,1084
278,106,1092,441,73,55,tensor(1),3,motorcycle,28,1920,1084
278,108,585,728,66,118,tensor(1),3,motorcycle,28,1920,1084
278,109,981,391,71,58,tensor(1),3,motorcycle,28,1920,1084
278,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
278,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
279,1,1343,751,82,108,tensor(1),3,motorcycle,28,1920,1084
279,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
279,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
279,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
279,7,756.96,313,31,34.96,tensor(1),3,motorcycle,28,1920,1084
279,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
279,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
279,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
279,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
279,54,1069,653,57,104,tensor(1),3,motorcycle,28,1920,1084
279,57,1039,433,93,72,tensor(1),3,motorcycle,28,1920,1084
279,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
279,61,571,813,103,217,tensor(1),3,motorcycle,28,1920,1084
279,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
279,94,713,395,80,56,tensor(1),3,motorcycle,28,1920,1084
279,99,838,420,83,71,tensor(1),3,motorcycle,28,1920,1084
279,102,1003,558,83,123,tensor(1),3,motorcycle,28,1920,1084
279,103,519,394,88,59,tensor(1),3,motorcycle,28,1920,1084
279,105,1143,477,59,54,tensor(1),3,motorcycle,28,1920,1084
279,106,1087,441,80,61,tensor(1),3,motorcycle,28,1920,1084
279,108,580,735,59,105,tensor(1),3,motorcycle,28,1920,1084
279,109,982,395,66,54,tensor(1),3,motorcycle,28,1920,1084
279,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
279,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
280,1,1344,751,81,108,tensor(1),3,motorcycle,28,1920,1084
280,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
280,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
280,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
280,7,756.97,313,31,34.97,tensor(1),3,motorcycle,28,1920,1084
280,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
280,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
280,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
280,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
280,54,1068,643,61,111,tensor(1),3,motorcycle,28,1920,1084
280,57,1048,433,94,72,tensor(1),3,motorcycle,28,1920,1084
280,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
280,61,558,802,109,234,tensor(1),3,motorcycle,28,1920,1084
280,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
280,94,711,392,81,57,tensor(1),3,motorcycle,28,1920,1084
280,99,837,422,80,69,tensor(1),3,motorcycle,28,1920,1084
280,102,1001,552,86,128,tensor(1),3,motorcycle,28,1920,1084
280,103,508,396,85,57,tensor(1),3,motorcycle,28,1920,1084
280,105,1139,480,58,52,tensor(1),3,motorcycle,28,1920,1084
280,108,578,740,49,86,tensor(1),3,motorcycle,28,1920,1084
280,109,974,396,65,53,tensor(1),3,motorcycle,28,1920,1084
280,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
280,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
281,1,1344,753,79,106,tensor(1),3,motorcycle,28,1920,1084
281,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
281,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
281,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
281,7,756.99,313,31,34.99,tensor(1),3,motorcycle,28,1920,1084
281,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
281,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
281,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
281,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
281,54,1074,661,51,92,tensor(1),3,motorcycle,28,1920,1084
281,57,1057,432,93,72,tensor(1),3,motorcycle,28,1920,1084
281,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
281,61,550,825,102,213,tensor(1),3,motorcycle,28,1920,1084
281,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
281,94,704,393,89,61,tensor(1),3,motorcycle,28,1920,1084
281,99,835,421,79,70,tensor(1),3,motorcycle,28,1920,1084
281,102,1002,550,85,130,tensor(1),3,motorcycle,28,1920,1084
281,103,498,396,86,57,tensor(1),3,motorcycle,28,1920,1084
281,105,1130,469,71,64,tensor(1),3,motorcycle,28,1920,1084
281,109,968,398,64,52,tensor(1),3,motorcycle,28,1920,1084
281,110,557,751,68,127,tensor(1),3,motorcycle,28,1920,1084
281,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
281,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
282,1,1344,760,74,99,tensor(1),3,motorcycle,28,1920,1084
282,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
282,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
282,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
282,7,757,313,31,35,tensor(1),3,motorcycle,28,1920,1084
282,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
282,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
282,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
282,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
282,54,1076,663,48,85,tensor(1),3,motorcycle,28,1920,1084
282,57,1063,434,75,58,tensor(1),3,motorcycle,28,1920,1084
282,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
282,61,538,842,99,203,tensor(1),3,motorcycle,28,1920,1084
282,63,719,278,22,39,tensor(1),3,motorcycle,28,1920,1084
282,94,690,392,87,60,tensor(1),3,motorcycle,28,1920,1084
282,99,835,425,74,67,tensor(1),3,motorcycle,28,1920,1084
282,103,484,393,90,60,tensor(1),3,motorcycle,28,1920,1084
282,105,1126,472,67,61,tensor(1),3,motorcycle,28,1920,1084
282,109,964,401,60,49,tensor(1),3,motorcycle,28,1920,1084
282,110,548,768,63,117,tensor(1),3,motorcycle,28,1920,1084
282,8,998,551.4,39.4000000000001,87.5,tensor(1),3,motorcycle,28,1920,1084
282,9,774.69,260.32,21.5,33,tensor(1),3,motorcycle,28,1920,1084
283,1,1343,763,72,96,tensor(1),3,motorcycle,28,1920,1084
283,3,354,663,84,86,tensor(1),3,motorcycle,28,1920,1084
283,4,1063,545,39,86,tensor(1),3,motorcycle,28,1920,1084
283,6,741,347,37,53,tensor(1),3,motorcycle,28,1920,1084
283,13,1306,562,85,57,tensor(1),3,motorcycle,28,1920,1084
283,20,1329.1,581.3,73.9000000000001,72.7000000000001,tensor(1),3,motorcycle,28,1920,1084
283,22,854,844,171,236,tensor(1),3,motorcycle,28,1920,1084
283,25,752,325,35,42,tensor(1),3,motorcycle,28,1920,1084
283,54,1078,668,45,78,tensor(1),3,motorcycle,28,1920,1084
283,57,1070,437,78,60,tensor(1),3,motorcycle,28,1920,1084
283,58,741,341,42,41,tensor(1),3,motorcycle,28,1920,1084
283,61,526,858,97,193,tensor(1),3,motorcycle,28,1920,1084
